think that,2,30,32,0.9375
report abusive,3,44,47,0.936170212765957
barack hussein,2,29,31,0.935483870967742
hussein obama,2,29,31,0.935483870967742
ocean to,2,29,31,0.935483870967742
old girl,2,29,31,0.935483870967742
story that,2,29,31,0.935483870967742
the line,2,29,31,0.935483870967742
why do,2,29,31,0.935483870967742
work in,2,29,31,0.935483870967742
my favorite,5,72,77,0.935064935064935
on october,3,43,46,0.934782608695652
outube channe,3,43,46,0.934782608695652
a guest,3,42,45,0.933333333333333
abraham lincoln,3,42,45,0.933333333333333
december 2015,3,42,45,0.933333333333333
even though,2,28,30,0.933333333333333
upside down,2,28,30,0.933333333333333
caught on,4,55,59,0.932203389830508
covered with,3,41,44,0.931818181818182
the magic,3,41,44,0.931818181818182
6 2014,2,27,29,0.931034482758621
article fact,2,27,29,0.931034482758621
government shutdown,2,27,29,0.931034482758621
kanye west,14,189,203,0.931034482758621
october 2014,2,27,29,0.931034482758621
of independence,2,27,29,0.931034482758621
the wizard,2,27,29,0.931034482758621
to wear,2,27,29,0.931034482758621
user id,4,54,58,0.931034482758621
north america,3,40,43,0.930232558139535
fact check,34,453,487,0.930184804928131
claims that,7,92,99,0.929292929292929
00 type,3,39,42,0.928571428571429
2015 gmt,2,26,28,0.928571428571429
a photograph,10,130,140,0.928571428571429
a week,2,26,28,0.928571428571429
account my,2,26,28,0.928571428571429
are now,2,26,28,0.928571428571429
eart diseas,2,26,28,0.928571428571429
making the,2,26,28,0.928571428571429
mmune syste,2,26,28,0.928571428571429
report it,2,26,28,0.928571428571429
score 00,3,39,42,0.928571428571429
sheriff joe,2,26,28,0.928571428571429
that an,2,26,28,0.928571428571429
the money,2,26,28,0.928571428571429
type article,2,26,28,0.928571428571429
white shark,2,26,28,0.928571428571429
willing to,2,26,28,0.928571428571429
came from,4,51,55,0.927272727272727
tickets to,4,51,55,0.927272727272727
charlie brown,3,38,41,0.926829268292683
found a,3,38,41,0.926829268292683
the facts,6,76,82,0.926829268292683
the myth,3,38,41,0.926829268292683
to look,3,38,41,0.926829268292683
0 share,4,50,54,0.925925925925926
african american,2,25,27,0.925925925925926
captured in,2,25,27,0.925925925925926
december 7,2,25,27,0.925925925925926
entertainment business,2,25,27,0.925925925925926
news stories,2,25,27,0.925925925925926
share pin,2,25,27,0.925925925925926
site search,2,25,27,0.925925925925926
walt disney,6,75,81,0.925925925925926
weight loss,2,25,27,0.925925925925926
amber alert,4,49,53,0.924528301886792
under god,5,61,66,0.924242424242424
the air,7,85,92,0.923913043478261
25 2015,2,24,26,0.923076923076923
a human,3,36,39,0.923076923076923
an arrow,2,24,26,0.923076923076923
during an,3,36,39,0.923076923076923
fran ais,2,24,26,0.923076923076923
holy smoke,2,24,26,0.923076923076923
meant to,2,24,26,0.923076923076923
politics science,3,36,39,0.923076923076923
president obamas,3,36,39,0.923076923076923
related questions,2,24,26,0.923076923076923
that obama,3,36,39,0.923076923076923
the florida,2,24,26,0.923076923076923
obama and,7,83,90,0.922222222222222
account of,4,47,51,0.92156862745098
americans to,3,35,38,0.921052631578947
claim the,9,105,114,0.921052631578947
show up,3,35,38,0.921052631578947
the fda,3,35,38,0.921052631578947
to cross,3,35,38,0.921052631578947
us government,3,35,38,0.921052631578947
man in,5,58,63,0.920634920634921
1 2015,2,23,25,0.92
a short,2,23,25,0.92
an online,2,23,25,0.92
and new,2,23,25,0.92
answer this,2,23,25,0.92
at his,2,23,25,0.92
big mac,2,23,25,0.92
department store,2,23,25,0.92
enable javascript,2,23,25,0.92
falls on,2,23,25,0.92
it as,2,23,25,0.92
life in,2,23,25,0.92
nothing to,2,23,25,0.92
on halloween,2,23,25,0.92
points 1,2,23,25,0.92
report copyright,4,46,50,0.92
sports tech,4,46,50,0.92
the to,2,23,25,0.92
two women,2,23,25,0.92
weeks ago,2,23,25,0.92
the eagle,5,57,62,0.919354838709677
and misinformation,3,34,37,0.918918918918919
facebook page,3,34,37,0.918918918918919
made a,3,34,37,0.918918918918919
make your,3,34,37,0.918918918918919
raped by,3,34,37,0.918918918918919
the third,3,34,37,0.918918918918919
who are,6,68,74,0.918918918918919
you like,4,45,49,0.918367346938776
donald trump,37,413,450,0.917777777777778
does a,8,89,97,0.917525773195876
10 percent,2,22,24,0.916666666666667
a pair,2,22,24,0.916666666666667
about their,2,22,24,0.916666666666667
airlines flight,8,88,96,0.916666666666667
alive and,2,22,24,0.916666666666667
an only,2,22,24,0.916666666666667
ccess pipelin,3,33,36,0.916666666666667
control the,2,22,24,0.916666666666667
heard that,2,22,24,0.916666666666667
help for,2,22,24,0.916666666666667
his last,2,22,24,0.916666666666667
lso lik,2,22,24,0.916666666666667
news from,2,22,24,0.916666666666667
nobel peace,2,22,24,0.916666666666667
of love,5,55,60,0.916666666666667
orth dakot,3,33,36,0.916666666666667
sep 2015,2,22,24,0.916666666666667
shot and,2,22,24,0.916666666666667
simpsons the,3,33,36,0.916666666666667
the birth,2,22,24,0.916666666666667
the rumor,5,55,60,0.916666666666667
obama has,6,65,71,0.915492957746479
message from,5,54,59,0.915254237288136
copyright violation,4,43,47,0.914893617021277
worth of,4,43,47,0.914893617021277
id united,3,32,35,0.914285714285714
in 2015,3,32,35,0.914285714285714
man s,3,32,35,0.914285714285714
the dead,3,32,35,0.914285714285714
the sun,8,85,93,0.913978494623656
to death,13,138,151,0.913907284768212
fast food,7,74,81,0.91358024691358
actually a,2,21,23,0.91304347826087
are all,2,21,23,0.91304347826087
article is,4,42,46,0.91304347826087
false true,2,21,23,0.91304347826087
flu virus,2,21,23,0.91304347826087
free download,2,21,23,0.91304347826087
her daughter,2,21,23,0.91304347826087
is really,2,21,23,0.91304347826087
st louis,2,21,23,0.91304347826087
the couple,2,21,23,0.91304347826087
the holocaust,2,21,23,0.91304347826087
the muslim,2,21,23,0.91304347826087
the riders,2,21,23,0.91304347826087
think its,2,21,23,0.91304347826087
tired of,2,21,23,0.91304347826087
to perform,2,21,23,0.91304347826087
two years,2,21,23,0.91304347826087
year in,2,21,23,0.91304347826087
your new,2,21,23,0.91304347826087
zodiac killer,2,21,23,0.91304347826087
the simpsons,5,52,57,0.912280701754386
found dead,13,135,148,0.912162162162162
the obama,13,135,148,0.912162162162162
discovered in,3,31,34,0.911764705882353
follow on,3,31,34,0.911764705882353
march 2015,3,31,34,0.911764705882353
may show,3,31,34,0.911764705882353
saudi arabia,6,62,68,0.911764705882353
times as,3,31,34,0.911764705882353
to one,3,31,34,0.911764705882353
victim of,3,31,34,0.911764705882353
clip shows,4,41,45,0.911111111111111
has not,4,41,45,0.911111111111111
are you,6,61,67,0.91044776119403
a real,7,71,78,0.91025641025641
red bull,7,71,78,0.91025641025641
found via,17,172,189,0.91005291005291
1 month,2,20,22,0.909090909090909
a horse,2,20,22,0.909090909090909
am the,4,40,44,0.909090909090909
august 2015,4,40,44,0.909090909090909
awareness month,2,20,22,0.909090909090909
banned from,3,30,33,0.909090909090909
be seen,2,20,22,0.909090909090909
black woman,2,20,22,0.909090909090909
bullet barack,2,20,22,0.909090909090909
by this,2,20,22,0.909090909090909
daughter of,3,30,33,0.909090909090909
difference between,2,20,22,0.909090909090909
email that,2,20,22,0.909090909090909
english espa,2,20,22,0.909090909090909
halal meat,5,50,55,0.909090909090909
has no,5,50,55,0.909090909090909
has or,3,30,33,0.909090909090909
in jail,2,20,22,0.909090909090909
is another,2,20,22,0.909090909090909
is loading,2,20,22,0.909090909090909
look at,8,80,88,0.909090909090909
more read,2,20,22,0.909090909090909
museum of,2,20,22,0.909090909090909
ol s,2,20,22,0.909090909090909
on at,3,30,33,0.909090909090909
or fiction,3,30,33,0.909090909090909
out sign,2,20,22,0.909090909090909
pair of,3,30,33,0.909090909090909
second amendment,2,20,22,0.909090909090909
the role,2,20,22,0.909090909090909
thomas jefferson,6,60,66,0.909090909090909
to jail,2,20,22,0.909090909090909
up an,2,20,22,0.909090909090909
wan na,2,20,22,0.909090909090909
his own,10,99,109,0.908256880733945
did a,6,59,65,0.907692307692308
had to,5,49,54,0.907407407407407
real or,5,49,54,0.907407407407407
responsible for,5,49,54,0.907407407407407
to sign,5,49,54,0.907407407407407
facebook users,4,39,43,0.906976744186047
on an,4,39,43,0.906976744186047
sentenced to,4,39,43,0.906976744186047
sons of,4,39,43,0.906976744186047
the wrath,4,39,43,0.906976744186047
wrath of,4,39,43,0.906976744186047
you all,4,39,43,0.906976744186047
think about,7,68,75,0.906666666666667
its the,3,29,32,0.90625
lady michelle,3,29,32,0.90625
obama was,3,29,32,0.90625
share info,3,29,32,0.90625
the highest,3,29,32,0.90625
to let,3,29,32,0.90625
news pro,8,77,85,0.905882352941176
red bullet,16,154,170,0.905882352941176
dr pepper,5,48,53,0.905660377358491
summary of,5,48,53,0.905660377358491
you think,5,48,53,0.905660377358491
pro uk,9,86,95,0.905263157894737
7 2013,2,19,21,0.904761904761905
a comma,2,19,21,0.904761904761905
ais english,2,19,21,0.904761904761905
american cancer,2,19,21,0.904761904761905
american search,2,19,21,0.904761904761905
ask me,2,19,21,0.904761904761905
calls for,4,38,42,0.904761904761905
cents get,2,19,21,0.904761904761905
country music,2,19,21,0.904761904761905
detailed analysis,2,19,21,0.904761904761905
deutsch nederlands,2,19,21,0.904761904761905
editorial criticizes,2,19,21,0.904761904761905
google tumblr,2,19,21,0.904761904761905
has turned,2,19,21,0.904761904761905
however the,2,19,21,0.904761904761905
italiano american,2,19,21,0.904761904761905
july 2015,2,19,21,0.904761904761905
kurt vonnegut,2,19,21,0.904761904761905
let me,2,19,21,0.904761904761905
life support,2,19,21,0.904761904761905
more answers,2,19,21,0.904761904761905
nederlands italiano,2,19,21,0.904761904761905
news a,2,19,21,0.904761904761905
odesta email,2,19,21,0.904761904761905
of christmas,4,38,42,0.904761904761905
of cocacola,2,19,21,0.904761904761905
of readers,2,19,21,0.904761904761905
only to,2,19,21,0.904761904761905
out this,2,19,21,0.904761904761905
quick links,2,19,21,0.904761904761905
s deutsch,2,19,21,0.904761904761905
save your,2,19,21,0.904761904761905
space shuttle,2,19,21,0.904761904761905
spacex the,2,19,21,0.904761904761905
t be,2,19,21,0.904761904761905
that its,2,19,21,0.904761904761905
the dangers,2,19,21,0.904761904761905
the legend,2,19,21,0.904761904761905
times times,6,57,63,0.904761904761905
write for,2,19,21,0.904761904761905
yet to,2,19,21,0.904761904761905
are true,7,66,73,0.904109589041096
story is,7,66,73,0.904109589041096
am 1,3,28,31,0.903225806451613
black lives,3,28,31,0.903225806451613
but not,3,28,31,0.903225806451613
friend of,3,28,31,0.903225806451613
id card,3,28,31,0.903225806451613
misinformation that,3,28,31,0.903225806451613
story was,3,28,31,0.903225806451613
to check,3,28,31,0.903225806451613
you with,3,28,31,0.903225806451613
bottom of,4,37,41,0.902439024390244
favorite loading,4,37,41,0.902439024390244
play download,4,37,41,0.902439024390244
to black,4,37,41,0.902439024390244
walter reed,4,37,41,0.902439024390244
living in,6,55,61,0.901639344262295
the site,6,55,61,0.901639344262295
elvis presley,7,64,71,0.901408450704225
in order,8,73,81,0.901234567901234
the president,13,118,131,0.900763358778626
29 2012,2,18,20,0.9
a fact,2,18,20,0.9
a live,3,27,30,0.9
a natural,2,18,20,0.9
a result,2,18,20,0.9
am location,2,18,20,0.9
bottle of,2,18,20,0.9
but there,2,18,20,0.9
clint eastwood,2,18,20,0.9
free shipping,2,18,20,0.9
has made,2,18,20,0.9
hief executiv,2,18,20,0.9
hoax or,4,36,40,0.9
in addition,6,54,60,0.9
in or,4,36,40,0.9
indian woman,2,18,20,0.9
it might,2,18,20,0.9
james dean,2,18,20,0.9
legends information,3,27,30,0.9
let s,2,18,20,0.9
like me,2,18,20,0.9
music fashion,2,18,20,0.9
october 29,2,18,20,0.9
of in,2,18,20,0.9
part 2,2,18,20,0.9
planned parenthood,4,36,40,0.9
pumpkin spice,2,18,20,0.9
quote from,2,18,20,0.9
shortly after,2,18,20,0.9
t matter,2,18,20,0.9
the brain,2,18,20,0.9
the post,3,27,30,0.9
the presidential,2,18,20,0.9
the supreme,2,18,20,0.9
they found,2,18,20,0.9
times out,2,18,20,0.9
to ban,4,36,40,0.9
white and,2,18,20,0.9
will the,2,18,20,0.9
it read,18,159,177,0.898305084745763
the history,6,53,59,0.898305084745763
believe that,5,44,49,0.897959183673469
article 0,4,35,39,0.897435897435897
in florida,4,35,39,0.897435897435897
is what,4,35,39,0.897435897435897
you read,4,35,39,0.897435897435897
the article,11,96,107,0.897196261682243
bill gates,3,26,29,0.896551724137931
risk of,3,26,29,0.896551724137931
stands for,3,26,29,0.896551724137931
the daughter,3,26,29,0.896551724137931
him to,8,69,77,0.896103896103896
medical center,5,43,48,0.895833333333333
society sports,5,43,48,0.895833333333333
2015 at,12,103,115,0.895652173913044
them to,7,60,67,0.895522388059702
to have,27,230,257,0.894941634241245
9 2014,2,17,19,0.894736842105263
a mass,2,17,19,0.894736842105263
a meal,2,17,19,0.894736842105263
an average,2,17,19,0.894736842105263
and do,2,17,19,0.894736842105263
are also,2,17,19,0.894736842105263
before he,2,17,19,0.894736842105263
drug news,8,68,76,0.894736842105263
eep stat,2,17,19,0.894736842105263
f g,2,17,19,0.894736842105263
first time,8,68,76,0.894736842105263
food drink,2,17,19,0.894736842105263
for using,2,17,19,0.894736842105263
i read,2,17,19,0.894736842105263
in finland,2,17,19,0.894736842105263
james bond,2,17,19,0.894736842105263
joined the,2,17,19,0.894736842105263
logo was,2,17,19,0.894736842105263
made with,2,17,19,0.894736842105263
may 2015,4,34,38,0.894736842105263
obama for,2,17,19,0.894736842105263
of liberty,10,85,95,0.894736842105263
old reuter,2,17,19,0.894736842105263
our daily,2,17,19,0.894736842105263
post navigation,2,17,19,0.894736842105263
post report,6,51,57,0.894736842105263
refers to,2,17,19,0.894736842105263
report spam,4,34,38,0.894736842105263
should go,2,17,19,0.894736842105263
snopes page,2,17,19,0.894736842105263
states that,2,17,19,0.894736842105263
the greatest,6,51,57,0.894736842105263
the image,6,51,57,0.894736842105263
this a,2,17,19,0.894736842105263
this will,2,17,19,0.894736842105263
to it,4,34,38,0.894736842105263
to not,2,17,19,0.894736842105263
uk ukip,12,102,114,0.894736842105263
was caught,2,17,19,0.894736842105263
with us,4,34,38,0.894736842105263
woman at,2,17,19,0.894736842105263
you believe,2,17,19,0.894736842105263
of water,7,59,66,0.893939393939394
baby in,5,42,47,0.893617021276596
coca cola,5,42,47,0.893617021276596
or may,5,42,47,0.893617021276596
15 2014,3,25,28,0.892857142857143
23 2015,3,25,28,0.892857142857143
a single,3,25,28,0.892857142857143
dead at,3,25,28,0.892857142857143
on earth,3,25,28,0.892857142857143
planning to,3,25,28,0.892857142857143
post is,3,25,28,0.892857142857143
sponsored links,3,25,28,0.892857142857143
statue of,10,83,93,0.89247311827957
12 2014,4,33,37,0.891891891891892
2015 the,4,33,37,0.891891891891892
8 2014,4,33,37,0.891891891891892
everything you,4,33,37,0.891891891891892
millions of,8,66,74,0.891891891891892
or fact,4,33,37,0.891891891891892
that it,17,140,157,0.89171974522293
act of,5,41,46,0.891304347826087
she is,6,49,55,0.890909090909091
president barack,13,106,119,0.890756302521008
the bible,7,57,64,0.890625
trending drug,8,65,73,0.89041095890411
world s,9,73,82,0.890243902439024
2010 at,2,16,18,0.888888888888889
6 months,3,24,27,0.888888888888889
7 2016,2,16,18,0.888888888888889
a reference,2,16,18,0.888888888888889
a similar,2,16,18,0.888888888888889
a virus,2,16,18,0.888888888888889
and sharing,2,16,18,0.888888888888889
angelina jolie,3,24,27,0.888888888888889
animal rights,3,24,27,0.888888888888889
april 2012,2,16,18,0.888888888888889
article rumor,9,72,81,0.888888888888889
average person,2,16,18,0.888888888888889
banks and,2,16,18,0.888888888888889
because a,2,16,18,0.888888888888889
blog home,2,16,18,0.888888888888889
brooke army,2,16,18,0.888888888888889
cause of,2,16,18,0.888888888888889
commit suicide,2,16,18,0.888888888888889
discovery of,2,16,18,0.888888888888889
drug lord,4,32,36,0.888888888888889
during his,3,24,27,0.888888888888889
ebola virus,2,16,18,0.888888888888889
edited by,2,16,18,0.888888888888889
ended up,2,16,18,0.888888888888889
eople aroun,2,16,18,0.888888888888889
essay on,2,16,18,0.888888888888889
f kennedy,4,32,36,0.888888888888889
games sports,2,16,18,0.888888888888889
i believe,3,24,27,0.888888888888889
i could,2,16,18,0.888888888888889
ights reserve,3,24,27,0.888888888888889
is wrong,2,16,18,0.888888888888889
lawsuit against,3,24,27,0.888888888888889
likes of,2,16,18,0.888888888888889
linked to,3,24,27,0.888888888888889
loading text,2,16,18,0.888888888888889
look like,4,32,36,0.888888888888889
make you,2,16,18,0.888888888888889
man named,2,16,18,0.888888888888889
mixture of,2,16,18,0.888888888888889
new rules,2,16,18,0.888888888888889
not in,2,16,18,0.888888888888889
ocial networ,2,16,18,0.888888888888889
october 11,2,16,18,0.888888888888889
of date,2,16,18,0.888888888888889
of july,2,16,18,0.888888888888889
of time,3,24,27,0.888888888888889
ohn mccai,2,16,18,0.888888888888889
originated from,2,16,18,0.888888888888889
out as,2,16,18,0.888888888888889
password remember,2,16,18,0.888888888888889
please wait,2,16,18,0.888888888888889
politics religion,8,64,72,0.888888888888889
posted tue,2,16,18,0.888888888888889
sex offenders,2,16,18,0.888888888888889
share with,2,16,18,0.888888888888889
sharing with,2,16,18,0.888888888888889
should have,4,32,36,0.888888888888889
state to,2,16,18,0.888888888888889
tech post,3,24,27,0.888888888888889
tesla spacex,2,16,18,0.888888888888889
text just,2,16,18,0.888888888888889
the difference,2,16,18,0.888888888888889
the flag,2,16,18,0.888888888888889
the likes,2,16,18,0.888888888888889
the main,4,32,36,0.888888888888889
the point,2,16,18,0.888888888888889
the republican,3,24,27,0.888888888888889
the song,8,64,72,0.888888888888889
the total,2,16,18,0.888888888888889
to marry,2,16,18,0.888888888888889
tv shows,2,16,18,0.888888888888889
us navy,2,16,18,0.888888888888889
why is,3,24,27,0.888888888888889
your news,2,16,18,0.888888888888889
nation of,6,47,53,0.886792452830189
would you,6,47,53,0.886792452830189
end of,5,39,44,0.886363636363636
share it,22,171,193,0.886010362694301
new post,4,31,35,0.885714285714286
start a,4,31,35,0.885714285714286
article did,7,54,61,0.885245901639344
26 2015,3,23,26,0.884615384615385
advertise with,3,23,26,0.884615384615385
comments on,3,23,26,0.884615384615385
issued a,3,23,26,0.884615384615385
support for,3,23,26,0.884615384615385
with all,3,23,26,0.884615384615385
presidential candidate,8,61,69,0.884057971014493
a collection,5,38,43,0.883720930232558
november 2015,5,38,43,0.883720930232558
to work,7,53,60,0.883333333333333
tweet email,7,53,60,0.883333333333333
a black,9,68,77,0.883116883116883
obama is,15,113,128,0.8828125
a matter,2,15,17,0.882352941176471
are one,2,15,17,0.882352941176471
article was,2,15,17,0.882352941176471
bush and,2,15,17,0.882352941176471
but that,4,30,34,0.882352941176471
child in,2,15,17,0.882352941176471
college students,2,15,17,0.882352941176471
coming from,2,15,17,0.882352941176471
contaminated with,2,15,17,0.882352941176471
continued to,2,15,17,0.882352941176471
dating disasters,2,15,17,0.882352941176471
did president,2,15,17,0.882352941176471
disasters disney,2,15,17,0.882352941176471
disney gods,2,15,17,0.882352941176471
entertainment living,2,15,17,0.882352941176471
fashion news,2,15,17,0.882352941176471
found by,2,15,17,0.882352941176471
free private,2,15,17,0.882352941176471
goddesses high,2,15,17,0.882352941176471
gods goddesses,2,15,17,0.882352941176471
has it,4,30,34,0.882352941176471
hats min,2,15,17,0.882352941176471
hear the,2,15,17,0.882352941176471
high in,2,15,17,0.882352941176471
hours ago,4,30,34,0.882352941176471
humor games,2,15,17,0.882352941176471
ime ge,2,15,17,0.882352941176471
jones is,2,15,17,0.882352941176471
kept in,2,15,17,0.882352941176471
living fun,2,15,17,0.882352941176471
login join,2,15,17,0.882352941176471
meaning of,2,15,17,0.882352941176471
moments before,2,15,17,0.882352941176471
nation in,2,15,17,0.882352941176471
one in,2,15,17,0.882352941176471
others most,2,15,17,0.882352941176471
political correctness,2,15,17,0.882352941176471
politics leaderboard,2,15,17,0.882352941176471
pop culture,2,15,17,0.882352941176471
private and,2,15,17,0.882352941176471
question related,2,15,17,0.882352941176471
raised the,2,15,17,0.882352941176471
religion in,2,15,17,0.882352941176471
right wing,2,15,17,0.882352941176471
role in,2,15,17,0.882352941176471
tell me,2,15,17,0.882352941176471
that in,2,15,17,0.882352941176471
the 2004,2,15,17,0.882352941176471
the answers,2,15,17,0.882352941176471
the bed,2,15,17,0.882352941176471
the conservative,2,15,17,0.882352941176471
the drinking,2,15,17,0.882352941176471
the side,2,15,17,0.882352941176471
the study,2,15,17,0.882352941176471
they want,2,15,17,0.882352941176471
think i,2,15,17,0.882352941176471
top re,2,15,17,0.882352941176471
we dont,2,15,17,0.882352941176471
website that,2,15,17,0.882352941176471
with one,2,15,17,0.882352941176471
taco bell,9,67,76,0.881578947368421
of oz,7,52,59,0.88135593220339
mel gibson,5,37,42,0.880952380952381
humor industries,8,59,67,0.880597014925373
industries lifestyle,8,59,67,0.880597014925373
lifestyle local,8,59,67,0.880597014925373
times trending,8,59,67,0.880597014925373
18 2014,3,22,25,0.88
basketball team,3,22,25,0.88
claimed that,3,22,25,0.88
confirmed that,3,22,25,0.88
it had,3,22,25,0.88
matter of,3,22,25,0.88
posted to,3,22,25,0.88
prove that,3,22,25,0.88
report a,3,22,25,0.88
rest in,3,22,25,0.88
seen in,3,22,25,0.88
the of,3,22,25,0.88
the reason,3,22,25,0.88
way of,3,22,25,0.88
was not,10,73,83,0.879518072289157
that we,14,102,116,0.879310344827586
10 2015,4,29,33,0.878787878787879
john f,4,29,33,0.878787878787879
of barack,4,29,33,0.878787878787879
order to,12,87,99,0.878787878787879
science entertainment,4,29,33,0.878787878787879
the ku,4,29,33,0.878787878787879
while the,4,29,33,0.878787878787879
a child,9,65,74,0.878378378378378
am reply,14,101,115,0.878260869565217
ben carson,14,101,115,0.878260869565217
my account,5,36,41,0.878048780487805
only the,10,72,82,0.878048780487805
the subject,5,36,41,0.878048780487805
tweet share,5,36,41,0.878048780487805
you dont,6,43,49,0.877551020408163
of course,7,50,57,0.87719298245614
we can,7,50,57,0.87719298245614
be able,8,57,65,0.876923076923077
which was,8,57,65,0.876923076923077
4 2015,3,21,24,0.875
akota acces,6,42,48,0.875
am a,3,21,24,0.875
comes from,6,42,48,0.875
i love,5,35,40,0.875
in germany,3,21,24,0.875
is actually,4,28,32,0.875
jesus christ,3,21,24,0.875
july 2008,3,21,24,0.875
labor day,4,28,32,0.875
made it,3,21,24,0.875
my number,3,21,24,0.875
new articles,8,56,64,0.875
north korea,3,21,24,0.875
of 1,6,42,48,0.875
on us,3,21,24,0.875
racine wi,4,28,32,0.875
reference to,5,35,40,0.875
registered posts,3,21,24,0.875
rumors and,3,21,24,0.875
senior member,8,56,64,0.875
shut down,3,21,24,0.875
some people,5,35,40,0.875
states of,4,28,32,0.875
that his,4,28,32,0.875
the movie,7,49,56,0.875
the plane,3,21,24,0.875
the real,11,77,88,0.875
to ask,3,21,24,0.875
was originally,4,28,32,0.875
wi scanner,4,28,32,0.875
with baby,3,21,24,0.875
your facebook,4,28,32,0.875
dead in,11,76,87,0.873563218390805
ukip united,19,131,150,0.873333333333333
of allegiance,14,96,110,0.872727272727273
religion society,7,48,55,0.872727272727273
wizard of,7,48,55,0.872727272727273
of my,12,82,94,0.872340425531915
t centur,6,41,47,0.872340425531915
social media,23,157,180,0.872222222222222
must be,11,75,86,0.872093023255814
a social,5,34,39,0.871794871794872
for our,5,34,39,0.871794871794872
is about,5,34,39,0.871794871794872
the phrase,5,34,39,0.871794871794872
black people,8,54,62,0.870967741935484
business times,4,27,31,0.870967741935484
by admin,4,27,31,0.870967741935484
from my,4,27,31,0.870967741935484
gold star,4,27,31,0.870967741935484
international business,4,27,31,0.870967741935484
november 2014,4,27,31,0.870967741935484
on august,4,27,31,0.870967741935484
on january,8,54,62,0.870967741935484
on monday,4,27,31,0.870967741935484
read article,4,27,31,0.870967741935484
the man,12,81,93,0.870967741935484
turned out,4,27,31,0.870967741935484
the pledge,11,74,85,0.870588235294118
it will,7,47,54,0.87037037037037
vladimir putin,35,235,270,0.87037037037037
war on,10,67,77,0.87012987012987
osama bin,19,127,146,0.86986301369863
2 2014,3,20,23,0.869565217391304
21 2015,3,20,23,0.869565217391304
a christian,3,20,23,0.869565217391304
a restaurant,3,20,23,0.869565217391304
arts business,9,60,69,0.869565217391304
best blogs,9,60,69,0.869565217391304
easy to,3,20,23,0.869565217391304
h i,3,20,23,0.869565217391304
inbox new,3,20,23,0.869565217391304
left a,3,20,23,0.869565217391304
my recent,3,20,23,0.869565217391304
needs to,3,20,23,0.869565217391304
obamas birth,3,20,23,0.869565217391304
owned by,3,20,23,0.869565217391304
pictures of,3,20,23,0.869565217391304
run by,3,20,23,0.869565217391304
the claims,3,20,23,0.869565217391304
the origin,3,20,23,0.869565217391304
true and,3,20,23,0.869565217391304
two days,3,20,23,0.869565217391304
uling clas,3,20,23,0.869565217391304
was created,3,20,23,0.869565217391304
web report,3,20,23,0.869565217391304
working on,3,20,23,0.869565217391304
conspiracy theory,5,33,38,0.868421052631579
that will,5,33,38,0.868421052631579
the earth,5,33,38,0.868421052631579
attempting to,7,46,53,0.867924528301887
academics arts,9,59,68,0.867647058823529
health hobbies,9,59,68,0.867647058823529
hobbies humor,9,59,68,0.867647058823529
members of,11,72,83,0.867469879518072
about contact,85,555,640,0.8671875
an interview,4,26,30,0.866666666666667
care of,4,26,30,0.866666666666667
didn t,14,91,105,0.866666666666667
does it,4,26,30,0.866666666666667
in news,6,39,45,0.866666666666667
javascript disabled,4,26,30,0.866666666666667
oldman sach,6,39,45,0.866666666666667
our time,4,26,30,0.866666666666667
post subject,6,39,45,0.866666666666667
reaking new,14,91,105,0.866666666666667
reply report,4,26,30,0.866666666666667
son of,4,26,30,0.866666666666667
the news,16,104,120,0.866666666666667
to and,4,26,30,0.866666666666667
to close,4,26,30,0.866666666666667
trophy points,4,26,30,0.866666666666667
year of,4,26,30,0.866666666666667
to pay,13,84,97,0.865979381443299
all academics,9,58,67,0.865671641791045
browse trends,9,58,67,0.865671641791045
can you,9,58,67,0.865671641791045
favorites all,9,58,67,0.865671641791045
monitor favorites,9,58,67,0.865671641791045
trends monitor,9,58,67,0.865671641791045
2014 the,7,45,52,0.865384615384615
for her,5,32,37,0.864864864864865
he has,8,51,59,0.864406779661017
reality vlaamse,32,204,236,0.864406779661017
powered by,68,433,501,0.864271457085828
vineyard virtual,30,191,221,0.864253393665159
media vladimir,33,210,243,0.864197530864198
vlaamse media,33,210,243,0.864197530864198
nations vaccines,28,178,206,0.864077669902913
vaccines vineyard,29,184,213,0.863849765258216
article the,3,19,22,0.863636363636364
comment on,3,19,22,0.863636363636364
fired for,3,19,22,0.863636363636364
for being,3,19,22,0.863636363636364
for two,3,19,22,0.863636363636364
get only,9,57,66,0.863636363636364
group of,6,38,44,0.863636363636364
gw bush,3,19,22,0.863636363636364
home latest,3,19,22,0.863636363636364
home politics,3,19,22,0.863636363636364
in august,3,19,22,0.863636363636364
in on,3,19,22,0.863636363636364
posts add,3,19,22,0.863636363636364
seen 0,3,19,22,0.863636363636364
show that,3,19,22,0.863636363636364
sport world,3,19,22,0.863636363636364
the nobel,3,19,22,0.863636363636364
we know,3,19,22,0.863636363636364
close home,7,44,51,0.862745098039216
did the,7,44,51,0.862745098039216
is not,49,308,357,0.862745098039216
tanding roc,7,44,51,0.862745098039216
about us,31,194,225,0.862222222222222
a popular,4,25,29,0.862068965517241
a series,4,25,29,0.862068965517241
believed to,4,25,29,0.862068965517241
david emery,4,25,29,0.862068965517241
dogs and,4,25,29,0.862068965517241
family members,4,25,29,0.862068965517241
how many,8,50,58,0.862068965517241
la times,4,25,29,0.862068965517241
legend update,4,25,29,0.862068965517241
